	commit{dir=NRTCachingDirectory(NIOFSDirectory@/Users/per/dev/ir14_project/solr-4.7.2/example/solr/collection1/data/index lockFactory=NativeFSLockFactory@/Users/per/dev/ir14_project/solr-4.7.2/example/solr/collection1/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
INFO  - 2014-04-22 11:03:02.126; org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 1
INFO  - 2014-04-22 11:03:02.133; org.apache.solr.search.SolrIndexSearcher; Opening Searcher@20e88a41[collection1] main
INFO  - 2014-04-22 11:03:02.138; org.apache.solr.handler.component.SpellCheckComponent; Initializing spell checkers
INFO  - 2014-04-22 11:03:02.144; org.apache.solr.spelling.DirectSolrSpellChecker; init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
INFO  - 2014-04-22 11:03:02.150; org.apache.solr.handler.component.SpellCheckComponent; No queryConverter defined, using default converter
INFO  - 2014-04-22 11:03:02.151; org.apache.solr.handler.component.SuggestComponent; Initializing SuggestComponent
INFO  - 2014-04-22 11:03:02.152; org.apache.solr.spelling.suggest.SolrSuggester; init: {name=mySuggester,lookupImpl=FuzzyLookupFactory,dictionaryImpl=DocumentDictionaryFactory,field=cat,weightField=price,suggestAnalyzerFieldType=string}
INFO  - 2014-04-22 11:03:02.166; org.apache.solr.spelling.suggest.SolrSuggester; Dictionary loaded with params: {name=mySuggester,lookupImpl=FuzzyLookupFactory,dictionaryImpl=DocumentDictionaryFactory,field=cat,weightField=price,suggestAnalyzerFieldType=string}
INFO  - 2014-04-22 11:03:02.167; org.apache.solr.handler.component.QueryElevationComponent; Loading QueryElevation from: /Users/per/dev/ir14_project/solr-4.7.2/example/solr/collection1/conf/elevate.xml
INFO  - 2014-04-22 11:03:02.192; org.apache.solr.handler.ReplicationHandler; Commits will be reserved for  10000
INFO  - 2014-04-22 11:03:02.192; org.apache.solr.core.QuerySenderListener; QuerySenderListener sending requests to Searcher@20e88a41[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2014-04-22 11:03:02.193; org.apache.solr.core.CoreContainer; registering core: collection1
INFO  - 2014-04-22 11:03:02.194; org.apache.solr.servlet.SolrDispatchFilter; user.dir=/Users/per/dev/ir14_project/solr-4.7.2/example
INFO  - 2014-04-22 11:03:02.195; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2014-04-22 11:03:02.229; org.eclipse.jetty.server.AbstractConnector; Started SocketConnector@0.0.0.0:8983
INFO  - 2014-04-22 11:03:02.232; org.apache.solr.core.SolrCore; [collection1] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false} hits=0 status=0 QTime=39 
INFO  - 2014-04-22 11:03:02.233; org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2014-04-22 11:03:02.233; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
INFO  - 2014-04-22 11:03:02.233; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: wordbreak
INFO  - 2014-04-22 11:03:02.233; org.apache.solr.handler.component.SuggestComponent$SuggesterListener; Loading suggester index for: mySuggester
INFO  - 2014-04-22 11:03:02.234; org.apache.solr.spelling.suggest.SolrSuggester; reload()
INFO  - 2014-04-22 11:03:02.234; org.apache.solr.spelling.suggest.SolrSuggester; build()
INFO  - 2014-04-22 11:03:02.244; org.apache.solr.core.SolrCore; [collection1] Registered new searcher Searcher@20e88a41[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2014-04-22 11:03:04.763; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={indexInfo=false&_=1398157384753&wt=json} status=0 QTime=1 
INFO  - 2014-04-22 11:03:04.817; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/system params={_=1398157384787&wt=json} status=0 QTime=23 
INFO  - 2014-04-22 11:03:06.356; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/admin/file/ params={file=admin-extra.menu-top.html&_=1398157386342&contentType=text/html;charset%3Dutf-8} status=0 QTime=2 
INFO  - 2014-04-22 11:03:06.363; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/admin/file/ params={file=admin-extra.menu-bottom.html&_=1398157386343&contentType=text/html;charset%3Dutf-8} status=0 QTime=1 
INFO  - 2014-04-22 11:03:06.399; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/admin/luke params={numTerms=0&_=1398157386382&show=index&wt=json} status=0 QTime=2 
INFO  - 2014-04-22 11:03:06.410; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/replication params={command=details&_=1398157386387&wt=json} status=0 QTime=6 
INFO  - 2014-04-22 11:03:06.436; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/admin/system params={_=1398157386389&wt=json} status=0 QTime=23 
INFO  - 2014-04-22 11:03:06.440; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/admin/file/ params={file=admin-extra.html&_=1398157386390} status=0 QTime=0 
INFO  - 2014-04-22 11:03:06.441; org.apache.solr.core.SolrCore; [collection1] webapp=/solr path=/admin/ping params={action=status&_=1398157386391&wt=json} status=503 QTime=4 
